year,province,region_code,population,gdpk,prisons_total,prisons_closed,prisons_open,prisons_semiopen,prisons_juvenile,cr_educ_total,cr_educ_illiterate,cr_educ_litnoschool,cr_ educ_primaryfour,cr_educ_primaryeight,cr_educ_juniorhs,cr_educ_hs,cr_educ_uni,cr_educ_unknown,cd_type_total,cr_type_total,cd_type_homicide,cr_type_homicide,cd_type_assault,cr_type_assault,cd_ type_sexual,cr_type_sexual,cd_type_kidnapping,cr_type_kidnapping,cd_type_defamation,cr_type_defamation,cd_type_theft,cr_type_theft,cd_type_robbery,cr_type_robbery,cd_type_swindling,cr_type_swindling,cd_type_drugspc,cr_type_drugspc,cd_type_drugsuse,cr_type_drugsuse,cd_type_forgery,cr_type_forgery,cd_type_badtreatment,cr_type_badtreatment,cd_type_embezzlement,cr_type_embezzlement,cd_type_bribery,cr_type_bribery,cd_type_smuggling,cr_type_smuggling,cd_type_traffic,cr_type_traffic,cd_type_forestry,cr_type_forestry,cd_type_arms,cr_type_arms,cd_type_bankruptcy,cr_type_bankruptcy,cd_type_military,cr_type_military,cd_type_cheque,cr_type_cheque,cd_type_threat,cr_type_threat,cd_type_propertydamage,cr_type_propertydamage,cd_type_performanceprevention,cr_type_performanceprevention,cd_type_familyprotection,cr_type_familyprotection,cd_type_other,cr_type_other,cd_type_unknown,cr_type_unknown,registered_voters_loc,registered_voters_gen,registered_voters_ref,participation_rate,participation_rate15,participation_rate_loc,participation_ref,akp_gen,akp_15,chp_gen,chp_15,mhp_gen,mhp_15,hdp_gen,hdp_15,loc_mayors,mhp_loc,akp_loc,chp_loc,ref_yes,ref_no,crude_divorce_rate100,divorce_byd_1_10,divorce_byd_11_15,divorce_byd_16,divorce_byd_below1,divorce_byd_1,divorce_byd_2,crude_suicide_rate1000,suicides_male_total,suicides_female_total,suicides_male_below15,suicides_male_15,suicides_male_25,suicides_male_35,suicides_male_45,suicides_male_55,suicides_male_65,suicides_male_75,suicides_female_below15,suicides_female_15,suicides_female_25,suicides_female_35,suicides_female_45,suicides_female_55,suicides_female_65,suicides_female_75,vs_akp,vs_chp,vs_mhp,vs_hdp,ms_akp,ms_chp,ms_mhp,educ_hs,educ_col,region
2015,sirnak,TRC33,295421,5126,1,1,0,0,0,316,7,38,68,104,26,55,13,5,305,316,16,19,23,20,4,5,1,0,1,1,42,58,9,13,3,0,11,18,6,6,30,21,0,0,0,0,2,0,35,35,1,1,0,0,20,14,1,1,3,2,0,0,1,2,2,2,3,3,2,2,89,93,0,0,NA,243126,NA,92.1,90.1,NA,NA,0,0,0,0,0,0,4,4,NA,NA,NA,NA,NA,NA,0.22,25,10,19,4,15,7,4.29,14,7,0,6,3,2,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,4,0.6153846153846154,0.358974358974359,0.02564102564102564,43310,25488,dogu
2015,sivas,TR722,478292,7677,4,3,1,0,0,1133,8,43,222,355,133,299,41,32,986,1133,53,68,218,194,24,52,14,20,32,31,124,164,12,42,10,11,54,70,6,5,28,29,1,1,1,1,0,0,24,41,15,15,1,1,32,29,91,88,7,5,0,0,72,76,23,21,7,7,31,32,106,130,0,0,NA,436511,NA,86.3,87,NA,NA,3,4,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1.3,181,100,210,38,79,67,3.7,22,1,0,8,3,0,3,4,2,2,0,1,0,0,0,0,0,0,3,1,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,107805,57947,icanadolu
2015,tekirdag,TR211,734953,13420,9,8,1,0,0,2015,21,197,438,648,212,365,71,63,1668,2015,52,92,294,294,35,67,35,21,47,53,228,373,54,111,28,31,75,113,15,19,58,66,0,0,5,5,1,2,20,27,32,31,1,0,45,42,204,210,48,53,0,0,102,119,36,44,19,15,50,52,184,175,0,0,NA,662357,NA,87.5,88.1,NA,NA,2,3,3,3,1,0,0,0,NA,NA,NA,NA,NA,NA,2.07,433,249,479,42,227,151,4.45,30,11,0,5,6,5,7,4,2,1,0,3,1,2,3,0,0,2,2,3,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,177323,92805,marmara
2015,tokat,TR832,465975,6117,3,3,0,0,0,1104,3,38,267,284,148,298,48,18,959,1104,38,63,178,184,28,54,17,19,26,25,105,137,12,35,11,15,15,37,3,3,38,37,0,0,6,9,3,0,15,15,36,39,6,5,23,22,125,115,0,0,0,0,69,83,14,15,12,10,66,65,113,117,0,0,NA,415657,NA,85.8,87.8,NA,NA,3,4,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1.07,166,84,136,30,50,53,3.36,14,6,0,4,2,1,1,3,2,1,0,1,2,1,1,0,0,1,3,1,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,86292,51380,karadeniz
2015,trabzon,TR901,608659,9190,1,1,0,0,0,979,10,31,159,294,138,294,36,17,915,979,38,57,202,208,20,30,20,23,41,41,115,171,18,25,6,6,23,18,34,28,26,24,0,0,1,1,1,0,19,19,13,13,5,5,52,42,61,58,2,2,0,0,57,58,27,24,15,12,19,19,100,95,0,0,NA,559096,NA,83.5,85.2,NA,NA,4,5,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,0.88,151,110,171,20,69,30,3.65,20,8,1,2,6,3,4,2,2,0,1,2,3,1,1,0,0,0,4,1,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,153147,89270,karadeniz
2015,tunceli,TRB14,73463,9128,1,1,0,0,0,146,1,4,21,26,20,61,10,3,104,146,1,7,34,29,3,6,2,3,2,3,12,14,3,5,1,0,4,5,2,2,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,12,17,2,2,2,1,7,7,14,40,0,0,NA,63614,NA,84.4,80.6,NA,NA,0,0,0,1,0,0,2,1,NA,NA,NA,NA,NA,NA,1.54,30,12,35,9,20,8,6.95,5,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.6153846153846154,0.358974358974359,0.02564102564102564,20389,12116,dogu
2015,usak,TR334,279274,8700,3,3,0,0,0,1071,13,39,255,381,109,224,36,14,851,1071,41,60,147,146,19,39,17,20,15,15,95,138,13,72,20,24,33,90,9,9,26,32,0,0,2,1,0,0,6,11,9,11,0,0,14,14,180,180,0,0,0,0,62,71,18,21,7,6,18,18,100,93,0,0,NA,256900,NA,90.5,90.1,NA,NA,1,2,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,2.12,170,103,179,31,70,65,5.41,13,6,0,2,1,6,3,1,0,0,0,2,1,1,1,0,1,0,1,1,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,55065,32111,ege
2015,van,TRB21,694499,3887,6,4,2,0,0,1511,52,187,376,426,122,272,40,36,1151,1511,38,81,115,137,9,24,7,5,13,13,105,210,9,33,12,11,125,193,12,16,22,28,0,0,2,0,3,1,175,173,7,7,0,0,32,41,19,16,6,5,0,0,33,54,12,14,8,7,45,43,342,399,0,0,NA,596809,NA,84.5,81.1,NA,NA,1,2,0,0,0,0,7,6,NA,NA,NA,NA,NA,NA,0.31,79,33,55,15,46,32,4.77,26,26,3,8,5,4,4,1,0,1,2,17,4,1,0,1,1,0,1,0,0,7,0.6153846153846154,0.358974358974359,0.02564102564102564,99669,56746,dogu
2015,yalova,TR425,181259,11895,1,1,0,0,0,573,3,41,132,166,79,121,15,16,495,573,14,15,73,67,14,23,2,5,18,18,77,117,14,24,11,13,28,44,6,9,20,22,0,0,0,0,0,0,3,3,13,13,0,0,19,21,58,52,1,1,0,0,21,19,9,10,4,5,54,53,36,39,0,0,NA,166060,NA,84.4,84.5,NA,NA,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,1.89,77,79,137,3,39,25,2.18,3,2,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.6153846153846154,0.358974358974359,0.02564102564102564,46101,28008,marmara
2015,yozgat,TR723,320645,6694,5,5,0,0,0,656,1,28,130,193,75,189,27,13,534,656,22,47,108,111,18,28,14,21,17,18,80,114,11,37,11,10,19,21,4,4,27,32,0,0,4,3,0,0,17,18,7,8,0,0,15,12,49,47,0,0,0,0,31,42,9,8,14,12,14,14,43,49,0,0,NA,300197,NA,81.6,83.6,NA,NA,3,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,1.52,146,76,112,55,81,60,3.29,10,4,0,3,3,0,3,1,0,0,0,0,0,2,2,0,0,0,3,0,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,60712,29550,icanadolu
2015,zonguldak,TR811,479275,7531,3,2,1,0,0,1272,8,41,278,406,171,316,38,14,1102,1272,44,63,248,255,34,77,47,38,22,25,118,178,14,37,18,21,23,29,11,17,27,32,0,0,0,2,0,0,8,9,29,31,10,11,32,26,99,103,0,1,0,0,104,114,21,20,18,18,58,58,117,107,0,0,NA,447533,NA,86.1,86,NA,NA,2,3,2,2,1,0,0,0,NA,NA,NA,NA,NA,NA,1.78,236,158,286,46,71,83,4.85,22,7,0,2,6,2,5,4,1,2,0,0,3,0,0,1,1,2,2,2,1,0,0.6153846153846154,0.358974358974359,0.02564102564102564,105691,54304,karadeniz
2016,adana,TR621,1633530,7990,12,9,3,0,0,7304,94,712,1589,2214,842,1561,280,12,7626,7304,231,296,891,708,100,149,145,97,109,108,1301,1290,399,335,261,221,805,1059,270,251,308,263,0,3,0,5,0,7,326,255,82,77,0,5,227,189,303,292,0,40,0,0,384,354,75,67,62,49,98,95,1249,1089,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,848,599,966,141,409,276,5.06,82,29,2,16,20,9,24,8,3,0,3,15,2,7,1,1,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,391199,228824,akdeniz
2016,adiyaman,TRC12,430073,5391,4,3,1,0,0,758,16,51,171,236,101,151,31,1,746,758,33,34,94,77,7,25,7,6,9,10,154,144,18,22,42,39,45,86,21,16,59,48,0,3,0,1,0,0,17,15,9,9,0,1,30,23,34,36,0,1,0,0,40,41,7,7,4,5,19,21,97,88,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,100,57,64,32,71,53,2.14,8,5,0,0,2,1,1,1,1,2,0,2,1,2,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,87766,52147,guneydogu
2016,afyonkarahisar,TR332,548549,7533,5,4,1,0,0,1849,29,71,428,641,216,356,102,6,2053,1849,99,100,308,237,43,56,95,72,34,26,256,261,114,77,83,65,28,76,18,19,77,65,0,0,0,5,0,2,26,29,46,46,0,2,25,22,310,283,0,1,0,0,147,127,35,28,23,16,34,35,252,199,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,204,149,210,37,111,79,6.18,33,11,0,5,4,5,11,4,1,3,0,4,3,0,2,0,1,1,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,111319,59222,ege
2016,agri,TRA21,341751,3679,5,4,1,0,0,871,32,114,259,212,77,141,34,2,951,871,28,49,142,110,6,22,17,6,14,13,105,83,39,45,60,51,58,64,2,1,50,42,0,1,0,1,0,1,74,62,1,1,0,0,49,31,2,1,0,5,0,0,42,38,11,13,12,10,33,34,206,187,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,55,22,27,5,22,20,5.32,22,7,4,10,4,1,0,1,2,0,1,5,1,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,43746,26473,dogu
2016,aksaray,TR712,288698,7499,1,1,0,0,0,856,10,28,231,286,95,175,25,6,885,856,33,45,127,92,19,25,34,24,22,20,121,120,46,46,19,22,57,100,13,9,38,33,0,0,0,0,0,1,22,18,15,15,0,0,18,16,72,66,0,1,0,0,65,63,10,9,9,11,33,33,112,87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,183,84,161,81,77,72,3.06,9,3,1,1,1,1,5,0,0,0,0,1,1,0,1,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,54377,29145,icanadolu
2016,amasya,TR834,261850,8093,3,2,1,0,0,987,6,29,212,317,144,239,40,0,1050,987,47,34,169,135,10,18,23,15,15,12,97,106,10,10,13,13,7,18,1,3,15,15,0,0,0,1,0,0,15,12,44,47,0,2,17,15,342,332,0,2,0,0,71,61,26,24,10,8,36,37,82,67,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,87,62,89,19,46,34,2.16,6,1,0,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,58115,35347,karadeniz
2016,ankara,TR510,4155411,14965,15,9,4,0,2,9654,56,481,1791,3036,1355,2392,522,21,9993,9654,386,426,1437,1166,177,267,176,109,204,194,2037,2047,677,630,474,408,333,746,124,113,547,480,0,0,0,10,0,0,149,133,255,257,0,1,163,128,584,578,0,56,0,0,469,416,164,152,54,49,223,224,1360,1064,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.99,2098,1495,2980,329,1055,808,3.26,143,30,2,29,31,36,22,17,4,2,0,8,5,6,6,3,2,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,1143608,916477,icanadolu
2016,antalya,TR611,1758680,10887,6,6,0,0,0,8985,67,504,2102,2476,1143,2184,477,32,9420,8985,274,260,1180,1022,147,228,245,138,207,193,1775,1675,421,350,309,270,378,656,120,109,425,384,0,1,0,1,0,6,133,114,203,199,0,11,157,127,1177,1208,0,10,0,0,456,428,127,108,68,65,284,283,1334,1139,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,1204,791,1343,191,631,437,3.81,65,23,0,8,23,14,7,9,4,0,1,5,6,2,3,2,0,4,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,428276,290689,akdeniz
2016,ardahan,TRA24,75825,6537,1,1,0,0,0,216,2,11,52,70,21,47,13,0,262,216,13,17,63,42,4,7,17,4,3,3,34,28,5,3,1,1,0,4,0,0,8,8,0,0,0,0,0,0,7,4,6,6,0,3,8,7,10,10,0,0,0,0,24,21,2,3,7,2,5,5,45,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,15,5,6,1,5,6,9.11,8,1,1,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,14539,7879,dogu
2016,artvin,TR905,138792,9090,2,2,0,0,0,272,2,5,49,71,42,77,21,5,305,272,13,6,46,39,5,13,15,8,8,8,46,43,6,7,5,5,7,13,2,2,15,14,0,0,0,0,0,0,19,20,1,2,0,0,9,6,12,12,0,1,0,0,17,14,5,6,5,4,16,15,53,34,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,29,24,41,8,20,11,1.78,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,36580,19793,karadeniz
2016,aydin,TR321,855506,7804,6,6,0,0,0,3944,27,232,1034,1386,401,701,157,6,4176,3944,111,134,681,550,77,111,73,50,122,106,685,681,182,212,113,94,108,185,60,55,102,101,0,0,0,4,0,1,60,53,96,96,0,5,70,65,556,547,0,2,0,0,279,226,50,44,39,33,126,123,586,466,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,498,311,591,58,203,167,7.54,65,15,0,12,12,12,7,11,5,6,1,2,4,3,1,2,1,1,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,178505,120627,ege
2016,balikesir,TR221,985252,9071,11,9,2,0,0,3964,42,258,1071,1149,491,790,159,4,4183,3964,164,167,656,547,78,144,148,96,115,108,611,624,137,189,101,88,113,203,45,42,160,123,0,2,0,6,0,4,59,46,118,116,0,9,103,78,421,397,0,3,0,0,359,303,72,57,33,23,173,166,517,423,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,467,344,609,95,211,171,5.62,56,11,0,7,6,9,13,9,7,5,0,2,1,3,0,3,0,2,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,216706,140963,marmara
2016,bartin,TR813,158070,7020,1,1,0,0,0,451,2,15,88,176,58,97,15,0,494,451,17,23,70,52,18,20,34,18,13,13,48,48,15,12,5,5,8,10,4,4,13,8,0,0,0,1,0,0,6,5,16,16,0,3,7,4,110,107,0,0,0,0,23,26,5,3,5,6,25,27,52,40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,60,44,74,2,23,21,4.7,4,5,0,0,1,0,0,0,1,2,0,0,0,0,1,1,3,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,30254,16817,karadeniz
2016,batman,TRC32,369883,4635,1,1,0,0,0,791,23,114,174,219,78,157,24,2,795,791,15,21,134,118,4,13,20,18,7,6,175,157,19,27,11,8,55,74,9,8,33,27,0,1,0,1,0,0,23,22,3,3,0,0,36,32,14,14,0,1,0,0,31,24,15,12,11,6,21,20,159,178,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,39,17,26,13,15,12,2.8,12,4,0,3,3,1,4,1,0,0,0,4,0,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,68744,41601,guneydogu
2016,bayburt,TRA13,70752,6427,1,1,0,0,0,109,1,2,22,35,13,33,3,0,111,109,1,4,14,14,3,8,5,2,5,2,9,9,1,0,3,3,3,7,0,0,7,6,0,0,0,0,0,0,4,4,2,2,0,0,3,1,7,7,0,0,0,0,11,9,1,1,4,2,8,8,20,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,7,12,7,3,5,8,1.19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,18484,7992,karadeniz
2016,bilecik,TR413,175150,12659,5,3,2,0,0,541,0,17,101,183,82,139,19,0,590,541,21,15,90,76,12,24,20,14,8,8,116,109,18,23,19,17,11,8,2,2,24,24,0,0,0,1,0,1,10,8,11,11,0,2,11,9,75,72,0,0,0,0,43,38,2,1,3,3,18,19,76,56,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,64,49,96,7,43,26,6.04,12,1,0,1,4,2,3,1,0,1,0,0,0,1,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,46024,23668,marmara
2016,bingol,TRB13,194940,5530,1,1,0,0,0,353,7,29,79,101,41,73,22,1,395,353,19,12,49,35,7,12,32,20,5,6,52,52,10,14,2,4,58,65,8,9,17,15,0,2,0,0,0,0,13,9,0,0,0,4,8,7,5,6,0,0,0,0,21,11,6,2,3,2,7,8,73,58,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,27,17,15,6,8,10,3.73,6,4,0,3,2,0,1,0,0,0,0,4,0,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,39798,22489,dogu
2016,bitlis,TRB23,224151,4678,2,1,1,0,0,625,19,67,159,174,67,122,17,0,647,625,17,23,77,64,5,9,10,10,10,8,96,91,6,9,30,27,29,57,11,12,26,26,0,0,0,0,0,0,63,52,3,3,0,2,27,20,9,10,0,1,0,0,27,22,5,4,9,8,6,7,181,160,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,20,15,15,4,10,10,1.47,3,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,38572,23512,dogu
2016,bolu,TR424,242566,11713,4,4,0,0,0,822,4,30,167,257,95,235,33,1,889,822,44,26,152,123,27,40,21,11,19,21,125,101,29,22,20,16,29,40,5,4,29,27,0,0,0,1,0,5,8,5,31,34,0,1,12,14,183,186,0,1,0,0,40,34,13,13,4,3,20,19,78,75,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,89,42,104,4,44,34,3.72,10,1,0,2,2,1,1,1,0,3,0,0,1,0,0,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,64691,34201,karadeniz
2016,burdur,TR613,212987,9412,3,3,0,0,0,590,1,19,152,195,58,140,25,0,702,590,17,9,109,82,12,16,26,14,24,23,92,82,18,19,28,19,5,7,3,4,29,18,0,0,0,1,0,0,10,7,25,26,0,2,13,9,84,80,0,0,0,0,62,48,14,13,6,6,37,36,88,69,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,67,46,97,20,46,34,8.47,15,7,0,2,3,2,3,2,1,2,0,2,1,0,1,0,2,1,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,46851,28064,akdeniz
2016,bursa,TR411,2237380,12165,6,5,1,0,0,7332,89,466,1600,2503,905,1453,303,13,7600,7332,258,264,1242,1046,157,239,161,119,171,165,1360,1372,343,314,226,177,232,451,99,101,341,307,0,1,0,7,0,2,96,86,142,143,0,6,207,181,769,752,0,16,0,0,412,393,117,103,74,66,167,170,1026,851,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,1077,770,1435,255,499,408,4.87,115,25,0,15,23,30,18,12,9,8,1,4,6,3,2,5,4,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,548741,330910,marmara
2016,canakkale,TR222,432655,10866,4,3,1,0,0,1469,9,77,396,408,170,308,95,6,1647,1469,57,51,227,194,36,37,60,43,43,43,221,189,40,45,38,32,19,23,12,12,44,38,0,1,0,4,0,1,19,17,42,42,0,5,32,25,260,249,0,23,0,0,133,113,28,27,11,11,65,66,260,178,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,203,153,280,35,98,62,5.03,20,6,0,1,4,4,3,2,3,3,0,1,1,1,0,2,1,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,97580,66077,marmara
2016,cankiri,TR822,147015,8208,3,3,0,0,0,282,0,6,63,85,35,83,10,0,313,282,13,13,58,50,14,12,23,11,5,6,39,44,18,14,8,6,6,8,4,3,12,11,0,0,0,0,0,0,10,10,5,4,0,0,7,7,32,34,0,0,0,0,20,21,4,5,1,1,6,6,28,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,39,30,43,5,27,16,3.84,6,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,33256,16686,icanadolu
2016,corum,TR833,415439,7140,3,2,1,0,0,1247,18,55,296,460,149,232,36,1,1354,1247,73,59,227,174,41,68,31,24,24,21,194,197,69,47,47,34,17,23,4,4,47,47,0,4,0,1,0,1,15,15,36,37,0,2,32,31,148,156,0,1,0,0,129,118,22,24,11,9,23,24,164,126,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,157,81,132,34,82,53,4.56,21,3,0,3,1,6,4,4,1,2,0,0,0,1,1,0,1,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,77001,45478,karadeniz
2016,denizli,TR322,793136,9988,9,7,2,0,0,3856,16,144,1009,1240,415,853,175,4,4182,3856,129,137,474,388,71,103,123,76,88,85,573,563,262,191,235,207,72,163,27,29,179,148,0,2,0,4,0,0,57,49,62,58,0,3,82,64,871,840,0,7,0,0,248,222,45,37,26,23,75,71,483,386,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,449,318,542,108,235,185,6.3,51,12,3,9,13,7,6,8,2,3,0,1,2,5,2,0,0,2,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,179293,108828,ege
2016,diyarbakir,TRC22,1103358,5230,3,2,1,0,0,3308,69,492,639,1046,310,652,100,0,3129,3308,130,171,341,291,23,61,67,63,16,17,553,520,267,282,32,30,596,673,45,44,117,113,0,1,0,5,0,3,123,112,10,10,0,1,165,134,54,57,0,23,0,0,75,72,23,22,32,34,35,35,425,534,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,167,104,123,29,75,77,4.03,42,25,1,19,9,4,3,2,3,1,5,12,5,2,1,0,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,191806,124481,guneydogu
2016,duzce,TR423,289091,9843,1,1,0,0,0,1014,8,36,212,356,119,242,40,1,1105,1014,47,43,192,158,22,39,61,25,24,27,161,155,25,35,14,14,52,75,22,18,54,49,0,0,0,0,0,1,20,15,24,23,0,14,38,29,87,88,0,2,0,0,74,59,22,16,9,7,23,22,134,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,126,71,122,7,62,44,3.56,12,1,0,1,4,3,0,2,2,0,0,0,0,0,0,1,0,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,69521,35827,karadeniz
2016,edirne,TR212,337508,9195,4,3,1,0,0,1477,26,124,362,441,170,302,44,8,1735,1477,49,40,256,212,47,41,23,11,39,37,218,220,67,53,20,23,105,110,23,23,72,56,0,0,0,1,0,1,50,40,28,26,0,3,25,23,115,115,0,5,0,0,97,85,28,26,12,11,61,60,400,255,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,124,107,175,15,60,53,7.96,29,3,0,4,3,12,3,4,2,1,0,0,0,1,1,0,1,0,43,27,8,12,0.6153846153846154,0.358974358974359,0.02564102564102564,79146,46168,marmara
